#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;MG;0;0;1;0;0;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;MS;1;2;3;1;5;0;0;1;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;MS;0;0;0;0;1;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;MT;0;0;1;0;17;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PA;0;0;0;0;5;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;PA;0;0;1;0;0;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PB;0;0;2;0;2;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PE;2;0;0;0;5;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PI;0;0;0;0;1;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PR;64;43;109;13;177;4;3;5;12
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;PR;5;2;7;2;3;0;0;1;2
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RJ;2;1;2;2;7;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;RJ;0;2;1;1;0;0;1;0;1
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RN;0;0;0;0;3;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RO;0;0;1;1;3;0;0;1;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RR;0;0;0;2;9;0;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RS;716;412;1079;542;4723;33;12;51;62
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;RS;335;275;538;207;422;25;24;20;78
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;SC;13;18;52;14;147;0;0;1;2
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;SC;4;0;10;1;2;1;0;0;2
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;SP;8;4;15;2;45;1;0;0;0
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;SP;2;2;4;0;2;1;0;0;3
202409;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;TO;1;0;0;0;0;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AC;0;0;32;0;104;0;0;0;12
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AL;3;1;82;5;386;1;0;1;31
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;AM;0;0;0;0;2;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AM;4;16;63;133;1078;0;2;4;22
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AP;0;0;27;1;184;0;0;1;11
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;BA;2;1;19;2;113;0;0;1;3
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;BA;81;17;1174;32;2314;16;3;1;559
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;CE;388;36;896;43;2469;59;4;3;383
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;DF;0;0;0;0;3;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;DF;84;12;315;6;1172;15;0;1;162
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;ES;4;5;193;6;627;0;0;0;75
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;GO;0;0;1;0;0;0;0;0;1
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;GO;76;17;638;17;2427;11;1;2;257
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MA;1;0;13;0;8;0;0;0;9
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MA;101;61;2220;33;4758;10;10;3;880
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MG;0;0;4;0;6;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MG;20;25;865;28;2856;2;2;5;358
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MS;0;0;0;0;2;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MS;0;5;226;6;834;0;0;1;102
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MT;1;0;49;0;106;0;0;0;20
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MT;144;53;1594;104;7660;4;4;12;685
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PA;0;1;9;0;5;0;0;0;2
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PA;309;242;2148;191;8349;11;18;14;546
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PB;0;0;0;0;2;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PB;5;6;67;1;349;0;2;1;36
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PE;0;0;0;0;1;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PE;11;10;185;9;903;1;0;1;87
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PI;0;0;1;0;1;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PI;22;29;623;6;1372;5;4;0;267
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PR;0;0;27;0;29;0;0;0;3
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PR;44;32;1470;70;6305;1;1;7;619
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;RJ;0;0;1;0;2;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RJ;26;47;548;48;2043;5;2;3;215
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RN;2;4;128;1;445;1;0;0;28
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;RO;0;0;0;0;1;0;0;0;0
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RO;6;3;83;27;726;1;0;1;34
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RR;2;2;52;0;258;1;1;0;12
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;RS;0;0;18;0;5;0;0;0;1
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RS;615;334;1319;87;3162;70;26;5;465
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;SC;1;0;4;0;30;0;0;0;3
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;SC;66;71;1318;101;7133;10;5;8;603
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;SE;9;0;57;0;217;0;0;0;27
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;SP;5;1;29;0;15;0;1;0;4
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;SP;80;107;2320;71;7785;12;11;9;967
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;TO;0;0;1;0;1;0;0;0;1
202409;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;TO;14;2;114;4;363;1;0;3;51
202409;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;PE;0;0;0;1;0;0;0;0;0
202409;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;PR;0;0;2;0;0;0;0;0;0
202409;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;RS;492;514;911;78;64;49;59;4;92
202409;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;SC;2;5;4;1;0;1;1;0;1
202409;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;SP;0;0;1;0;0;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;AC;0;0;2;0;42;0;0;0;1
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;AC;1;0;2;0;24;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;AC;0;0;1;0;20;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;AL;0;1;43;0;241;0;0;0;20
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;AL;2;0;33;1;97;0;0;0;18
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;AL;15;1;98;0;257;0;1;0;62
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;AM;0;1;19;13;1083;0;0;0;4
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;AM;12;8;21;4;692;1;0;0;2
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;AM;60;8;75;18;1647;0;0;1;19
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;AM;0;0;5;0;31;0;0;0;2
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;AP;0;0;2;0;13;0;0;0;1
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;AP;0;0;8;0;8;0;0;0;3
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;AP;0;1;13;0;52;0;0;0;5
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;BA;94;25;1435;43;4956;4;4;3;499
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;BA;78;23;421;26;2139;4;0;5;138
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;BA;432;14;1366;47;5230;33;1;4;640
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;BA;1;1;47;1;105;1;0;1;17
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;CE;2;0;194;7;642;0;0;1;128
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;CE;12;5;65;3;502;1;1;1;19
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;CE;21;1;341;12;1328;9;1;1;199
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;CE;0;0;10;0;32;0;0;0;4
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;DF;19;11;217;6;315;11;1;1;83
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;DF;7;4;145;7;210;2;0;0;21
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;DF;41;8;177;0;558;27;2;0;61
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;DF;0;1;9;0;12;0;0;0;2
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;ES;10;4;118;34;1259;0;0;2;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;ES;10;2;23;11;414;2;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;ES;34;3;22;8;589;1;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;ES;0;0;1;0;7;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;GO;11;3;305;6;590;1;1;1;285
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;GO;10;10;38;7;878;0;1;1;7
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;GO;56;16;77;7;3023;1;1;0;24
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;GO;0;0;0;2;34;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;MA;18;0;93;9;520;1;0;2;10
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;MA;13;4;124;7;1369;0;0;0;73
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;MA;49;9;402;15;2237;3;0;2;276
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;MA;0;0;9;0;5;0;0;0;6
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;MG;49;5;210;11;531;0;0;1;105
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;MG;23;16;245;23;1371;2;0;0;119
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;MG;108;9;323;7;1170;5;0;1;175
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;MG;0;0;2;0;1;0;0;0;1
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;MS;3;0;611;5;159;3;0;0;187
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;MS;2;2;18;1;183;0;0;0;9
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;MS;5;1;30;8;620;0;0;1;17
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;MS;0;0;0;0;6;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;MT;6;1;128;2;343;0;0;0;106
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;MT;11;3;156;3;482;7;0;0;144
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;MT;14;7;66;9;805;2;0;0;49
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;MT;0;0;0;0;1;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;PA;11;1;122;8;1365;0;0;1;71
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;PA;9;1;29;5;640;0;0;0;6
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;PA;20;4;41;11;798;2;0;1;25
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;PA;0;0;29;0;63;0;0;0;25
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;PB;0;0;23;1;215;0;0;0;8
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;PB;2;1;17;3;201;0;0;0;7
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;PB;54;5;284;13;2836;0;0;2;153
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;PB;0;0;4;0;5;0;0;0;4
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;PE;31;6;182;3;1012;1;2;0;77
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;PE;14;8;180;4;557;4;2;0;75
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;PE;100;10;513;18;1551;8;2;1;273
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;PE;0;1;4;0;12;0;0;0;3
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;PI;1;0;11;1;36;0;0;0;9
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;PI;1;1;45;2;165;0;0;0;20
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;PI;6;0;102;0;211;2;0;0;63
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;PI;0;0;0;0;1;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;PR;7;1;410;1;359;4;1;0;283
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;PR;5;4;80;24;717;1;1;1;42
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;PR;15;2;80;2;161;2;0;2;63
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;PR;0;0;2;0;3;0;0;0;1
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;RJ;1;2;264;0;531;0;1;0;114
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;RJ;5;1;62;17;514;1;0;1;34
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;RJ;25;0;75;41;3474;1;0;3;39
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;RJ;0;0;0;0;6;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;RN;4;2;41;7;733;0;0;1;20
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;RN;12;1;70;2;336;1;0;0;21
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;RN;117;3;177;9;1138;5;1;0;91
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;RN;0;0;11;0;21;0;0;0;3
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;RO;3;0;46;8;493;0;0;0;23
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;RO;11;3;54;7;374;0;1;0;21
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;RO;6;3;64;4;385;0;2;1;38
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;RO;0;0;5;0;7;0;0;0;3
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;RR;0;0;3;0;13;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;RR;0;0;21;0;71;0;0;0;18
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;RR;0;1;39;0;69;0;0;0;26
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;RR;0;0;0;0;5;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;RS;0;1;19;7;233;0;0;0;7
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;RS;1;1;20;3;271;0;0;0;11
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;RS;1;1;3;1;225;0;0;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;SC;25;1;362;0;58;1;0;0;72
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;SC;1;4;51;5;361;0;0;0;19
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;SC;24;0;32;0;56;0;0;0;21
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;SC;0;0;0;2;87;0;0;2;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;SE;1;2;92;0;202;0;0;0;40
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;SE;3;1;29;4;128;0;1;0;10
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;SE;83;4;91;4;646;2;1;0;37
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;SE;0;0;6;0;11;0;0;0;1
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;SP;73;25;974;18;1631;1;0;2;474
202409;90982679;ALPHA ADM CONS LTDA                                         ;2;SP;102;64;304;117;3916;8;3;6;160
202409;90982679;ALPHA ADM CONS LTDA                                         ;3;SP;62;24;627;5;1223;5;1;1;500
202409;90982679;ALPHA ADM CONS LTDA                                         ;5;SP;0;1;2;0;25;0;1;0;0
202409;90982679;ALPHA ADM CONS LTDA                                         ;1;TO;3;1;48;3;285;0;0;0;8
